kilavuz_kodu,yil,universite_adi,birim_adi,2024_gerceklesen_siralama,2025_gerceklesen_siralama,2026_tahmini_siralama,2026_guven_alt_sinir,2026_guven_ust_sinir,tahmini_siralama_degisimi
201910078,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Psikoloji (Ücretli),576907.0,691654.0,546677,405152,1029505,144977.0
201910087,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Psikoloji (Burslu),76214.0,77754.0,76175,51468,199763,1579.0
201910103,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Matematik (Burslu),164564.0,153452.0,153417,125162,241442,35.0
201910112,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Matematik (%50 İndirimli),382834.0,,397131,292403,792021,
201910121,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İşletme (Ücretli),1363757.0,1206646.0,1272280,794491,1642206,-65634.0
201910139,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İşletme (Burslu),166037.0,136658.0,147044,124141,273336,-10386.0
201910148,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (Ücretli),1384805.0,1255374.0,1287342,808100,1654878,-31968.0
201910157,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (Burslu),117536.0,95431.0,107349,86220,222022,-11918.0
201910218,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Mimarlık (Burslu),101069.0,98259.0,96726,80303,209658,1533.0
201910306,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Hemşirelik (Burslu),153783.0,136677.0,140697,117244,237274,-4020.0
201910324,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Beslenme ve Diyetetik (Burslu),187673.0,215421.0,170277,144768,267776,45144.0
201910351,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Ebelik (Burslu),217653.0,196993.0,205747,169554,303455,-8754.0
201910387,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Fizyoterapi ve Rehabilitasyon (Burslu),233314.0,204603.0,218332,170246,336143,-13729.0
201910633,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Siyaset Bilimi ve Uluslararası İlişkiler (Ücretli),1625279.0,,1429982,824375,1792286,
201910642,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Siyaset Bilimi ve Uluslararası İlişkiler (Burslu),184557.0,162832.0,171440,129634,281690,-8608.0
201910651,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Siyaset Bilimi ve Uluslararası İlişkiler (%50 İndirimli),837948.0,,797267,541773,1234518,
201910669,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İşletme (%25 İndirimli),1178839.0,877314.0,1107995,744571,1511591,-230681.0
201910748,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%25 İndirimli),1032868.0,963360.0,973710,675188,1435212,-10350.0
201910863,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Türk Dili ve Edebiyatı (Burslu),56848.0,49096.0,59123,32005,187682,-10027.0
201910915,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Psikoloji (%25 İndirimli),440083.0,428743.0,433228,300363,938560,-4485.0
201950023,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Turizm ve Otel İşletmeciliği (Burslu),621414.0,559147.0,548141,457916,707695,11006.0
201950059,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Aşçılık (Burslu),456113.0,393281.0,438493,344782,530359,-45212.0
201950068,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Aşçılık (%50 İndirimli),1508237.0,,1433687,924573,1858271,
201950077,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bankacılık ve Sigortacılık (Ücretli),2656607.0,2139997.0,2097618,1054819,2320609,42379.0
201950086,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bankacılık ve Sigortacılık (Burslu),582546.0,538515.0,502787,438804,634137,35728.0
201950111,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Teknolojisi (Burslu),350807.0,367430.0,330886,250886,410037,36544.0
201950147,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektronik Teknolojisi (Burslu),540919.0,434779.0,500950,407615,579482,-66171.0
201950208,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Grafik Tasarımı (Burslu),374236.0,357781.0,348528,279661,480089,9253.0
201950217,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Grafik Tasarımı (%50 İndirimli),1081998.0,,1045209,740949,1466455,
201950226,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İlk ve Acil Yardım (Ücretli),2179598.0,1897280.0,1997510,1054539,2258701,-100230.0
201950235,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İlk ve Acil Yardım (Burslu),464594.0,406445.0,409683,333295,508338,-3238.0
201950298,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Lojistik (Ücretli),2551399.0,,2154339,1075780,2343230,
201950305,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Lojistik (Burslu),601229.0,533710.0,544899,450924,644223,-11189.0
201950402,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İnşaat Teknolojisi (Burslu),500608.0,436150.0,437204,371972,532364,-1054.0
201950429,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İnşaat Teknolojisi (%50 İndirimli),2452145.0,,2066860,1086438,2277651,
201950456,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Çocuk Gelişimi (Burslu),664031.0,643638.0,585725,468687,674669,57913.0
201950465,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Çocuk Gelişimi (%50 İndirimli),2083019.0,,1945652,1081280,2216267,
201950474,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Fizyoterapi (Burslu),486939.0,482434.0,448970,381446,544883,33464.0
201950483,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Fizyoterapi (%50 İndirimli),1469374.0,,1370806,886020,1831328,
201950492,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Moda Tasarımı (Burslu),453081.0,438357.0,434732,327621,534736,3625.0
201950623,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Lojistik (%25 İndirimli),2469503.0,,2120309,1127187,2320174,
201950632,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bankacılık ve Sigortacılık (%25 İndirimli),2220260.0,1678967.0,1964341,1093137,2233260,-285374.0
201950659,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İlk ve Acil Yardım (%25 İndirimli),2130307.0,1754192.0,1974687,1107442,2239263,-220495.0
201990455,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İç Mekan Tasarımı (%50 İndirimli),1359024.0,,1305655,864415,1778130,
201990457,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İç Mekan Tasarımı (Burslu),440802.0,458537.0,385425,311123,522301,73112.0
201990475,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Moleküler Biyoloji ve Genetik (İngilizce) (Burslu),121780.0,115117.0,110227,91478,207807,4890.0
201990476,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Moleküler Biyoloji ve Genetik (İngilizce) (%50 İndirimli),344935.0,,339771,259949,685801,
201990477,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Endüstri Mühendisliği (İngilizce) (Burslu),66446.0,67459.0,68144,53467,186728,-685.0
201990478,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Endüstri Mühendisliği (İngilizce) (%50 İndirimli),171050.0,,166322,135265,266073,
201990479,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Makine Mühendisliği (İngilizce) (Burslu),89226.0,86863.0,86986,74749,196951,-123.0
201990481,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),55006.0,67235.0,56419,40769,177414,10816.0
201990482,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),113639.0,,117204,85128,232267,
201990483,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu),88097.0,76197.0,85217,70783,194728,-9020.0
201990484,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektrik-Elektronik Mühendisliği (İngilizce) (%50 İndirimli),285953.0,,273726,205415,447058,
201990485,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Uluslararası Ticaret ve İşletmecilik (İngilizce) (Burslu),145889.0,138045.0,137290,98405,247504,755.0
201990487,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Fizyoterapi ve Rehabilitasyon (İngilizce) (Burslu),226617.0,192226.0,207926,164891,319670,-15700.0
201990488,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Programcılığı (Burslu),239073.0,275793.0,223976,167454,348036,51817.0
201990490,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Makine (Burslu),493014.0,424090.0,455251,363357,547883,-31161.0
201990491,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Makine (%50 İndirimli),1567639.0,,1503171,949829,1869822,
201990492,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Tıbbi Görüntüleme Teknikleri (Burslu),500115.0,422852.0,450465,389142,544278,-27613.0
201990496,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Endüstriyel Tasarım (Burslu),163371.0,160798.0,164732,121434,250374,-3934.0
201990497,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İngilizce Mütercim ve Tercümanlık (Burslu),7727.0,9443.0,10804,6032,143749,-1361.0
201990499,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Burslu),35162.0,36222.0,33298,13600,185758,2924.0
201990501,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Psikoloji (İngilizce) (Burslu),55785.0,55078.0,49392,33947,190106,5686.0
201990503,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Anestezi (Burslu),357129.0,337934.0,345831,274504,466940,-7897.0
201990505,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Beslenme ve Diyetetik (İngilizce) (Burslu),197202.0,198614.0,175437,125509,260923,23177.0
201990506,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Beslenme ve Diyetetik (İngilizce) (%50 İndirimli),429367.0,,432286,331096,853578,
201990507,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yazılım Mühendisliği (İngilizce) (Burslu),73940.0,83815.0,80540,51669,188969,3275.0
201990508,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yazılım Mühendisliği (İngilizce) (%50 İndirimli),129005.0,,132638,99329,244811,
201990509,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektrik (Burslu),485236.0,430652.0,475623,363762,561439,-44971.0
201990511,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Çizgi Film ve Animasyon (Burslu),19599.0,29250.0,20954,13679,172753,8296.0
201990512,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Çizgi Film ve Animasyon (%50 İndirimli),433595.0,,432364,280451,796551,
201990513,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Gastronomi ve Mutfak Sanatları (Burslu),17977.0,11580.0,17288,10412,167181,-5708.0
201990514,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Gastronomi ve Mutfak Sanatları (%50 İndirimli),324925.0,,313023,214674,554749,
201990515,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Hemşirelik (İngilizce) (Burslu),160358.0,149932.0,149856,130292,240504,76.0
201990518,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Teknolojisi (%50 İndirimli),1042161.0,,992309,695374,1455758,
201990519,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektronik Teknolojisi (%50 İndirimli),1973892.0,,1892818,1112199,2143107,
201990521,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Moda Tasarımı (%50 İndirimli),1276326.0,,1220553,826007,1603741,
201990522,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Turizm ve Otel İşletmeciliği (%50 İndirimli),1785962.0,,1666604,1004687,1996895,
201990526,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Psikoloji (İngilizce) (Ücretli),743945.0,787980.0,691148,486213,1181365,96832.0
201990527,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Psikoloji (İngilizce) (%25 İndirimli),557637.0,869147.0,534386,383653,1140408,334761.0
201990528,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Görsel İletişim Tasarımı (Burslu),24763.0,25273.0,27745,12309,170035,-2472.0
201990529,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Görsel İletişim Tasarımı (%50 İndirimli),553881.0,,549437,363539,936061,
201990538,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Fizyoterapi ve Rehabilitasyon (İngilizce) (%50 İndirimli),565288.0,,557649,451980,990736,
201990559,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Dijital Oyun Tasarımı (Burslu),130364.0,150162.0,128530,101994,225814,21632.0
201990573,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilişim Güvenliği Teknolojisi (Burslu),331882.0,330929.0,304104,242923,411530,26825.0
201990587,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Saç Bakımı ve Güzellik Hizmetleri (Burslu),682831.0,611308.0,609488,464973,804670,1820.0
201990601,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Anestezi (Ücretli),1660596.0,1583427.0,1529933,915058,1907725,53494.0
201990608,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Anestezi (%25 İndirimli),1324598.0,1247143.0,1255138,832431,1754868,-7995.0
201990615,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Programcılığı (Ücretli),1482520.0,,1385498,881890,1837379,
201990622,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Programcılığı (%25 İndirimli),1271307.0,1263665.0,1193036,805417,1578384,70629.0
201990650,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektrik (Ücretli),2608270.0,,2145547,1068985,2341340,
201990657,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Elektrik (%25 İndirimli),2013706.0,2036577.0,1951660,1108346,2193702,84917.0
201990671,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Makine (Ücretli),2652032.0,,2152822,1077383,2344481,
201990685,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Moda Tasarımı (Ücretli),2753424.0,2306215.0,2160859,1035182,2342447,145356.0
201990692,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Saç Bakımı ve Güzellik Hizmetleri (Ücretli),2478865.0,2019141.0,2094862,1006157,2284606,-75721.0
201990706,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Tıbbi Görüntüleme Teknikleri (Ücretli),2462508.0,2204914.0,2092476,1057462,2293646,112438.0
201990713,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Tıbbi Görüntüleme Teknikleri (%25 İndirimli),2500791.0,1808572.0,2123802,1111152,2344689,-315230.0
201990720,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İngilizce Mütercim ve Tercümanlık (Ücretli),146639.0,,134075,100591,459774,
201990727,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İngilizce Mütercim ve Tercümanlık (%25 İndirimli),127122.0,99793.0,123724,100705,507288,-23931.0
201990769,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Dijital Oyun Tasarımı (Ücretli),991404.0,,919455,588869,1290914,
201990776,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Dijital Oyun Tasarımı (%25 İndirimli),1196962.0,1054564.0,1105024,731240,1502090,-50460.0
201990811,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Uluslararası Ticaret ve İşletmecilik (İngilizce) (Ücretli),1218277.0,1243324.0,1131937,756342,1490145,111387.0
201990818,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Uluslararası Ticaret ve İşletmecilik (İngilizce) (%25 İndirimli),1012779.0,892323.0,962578,650959,1410296,-70255.0
201990825,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Ücretli),635115.0,886828.0,626552,430824,1054542,260276.0
201990832,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%25 İndirimli),467602.0,387815.0,466333,300677,881714,-78518.0
201990846,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Endüstriyel Tasarım (%25 İndirimli),849488.0,794706.0,792815,561249,1234432,1891.0
201990853,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (Burslu),150401.0,133772.0,127133,82953,233763,6639.0
201990860,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (Ücretli),1115869.0,1027049.0,1034833,699579,1422432,-7784.0
201990867,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (%25 İndirimli),830823.0,639661.0,772123,535138,1225295,-132462.0
201990937,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Beslenme ve Diyetetik (Ücretli),1295086.0,1164473.0,1178953,776449,1568840,-14480.0
201990944,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Beslenme ve Diyetetik (%25 İndirimli),835081.0,980681.0,777456,561889,1246208,203225.0
201990965,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Ebelik (Ücretli),1018092.0,861318.0,957985,659219,1365324,-96667.0
201990972,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Ebelik (%25 İndirimli),807543.0,626776.0,770005,571966,1195069,-143229.0
201990986,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Fizyoterapi ve Rehabilitasyon (%25 İndirimli),910973.0,779844.0,848480,612062,1276933,-68636.0
201991007,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Hemşirelik (Ücretli),887492.0,690299.0,824528,604422,1229296,-134229.0
201991014,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Hemşirelik (%25 İndirimli),560265.0,455405.0,564314,430630,1025753,-108909.0
201991021,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Hemşirelik (İngilizce) (Ücretli),1138605.0,1005004.0,1048659,706702,1447886,-43655.0
201991028,2025,HALİÇ ÜNİVERSİTESİ (İSTANBUL),Hemşirelik (İngilizce) (%25 İndirimli),1011561.0,837352.0,967827,653410,1392132,-130475.0
202050083,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Grafik Tasarımı (Burslu),544268.0,540174.0,503674,410774,584339,36500.0
202050092,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Grafik Tasarımı (%50 İndirimli),1873591.0,,1724507,1045991,2162749,
202090242,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Programcılığı (Burslu),374075.0,364947.0,355306,273427,457614,9641.0
202090243,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Programcılığı (%50 İndirimli),942454.0,1518524.0,941481,620354,1446649,577043.0
202090245,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Dış Ticaret (Burslu),680840.0,590497.0,627843,492850,798606,-37346.0
202090246,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Dış Ticaret (%50 İndirimli),2110041.0,,1969878,1107087,2291972,
202090260,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Psikoloji (Ücretli),1001502.0,,930313,636586,1390287,
202090261,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Psikoloji (Burslu),112559.0,112876.0,103883,76827,219550,8993.0
202090262,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Psikoloji (%50 İndirimli),725151.0,,699480,480914,1296166,
202090263,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Psikoloji (İngilizce) (Ücretli),1114003.0,,959696,625667,1250975,
202090264,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Psikoloji (İngilizce) (Burslu),103440.0,103695.0,91938,66200,225815,11757.0
202090265,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Psikoloji (İngilizce) (%50 İndirimli),588814.0,,594997,435814,1176565,
202090266,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (Burslu),70581.0,58080.0,64139,47807,193675,-6059.0
202090267,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (%50 İndirimli),1332563.0,1147090.0,735294,569640,1421749,411796.0
202090268,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (Burslu),41830.0,40792.0,38698,29894,181736,2094.0
202090269,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yönetim Bilişim Sistemleri (İngilizce) (%50 İndirimli),524581.0,816628.0,490574,345599,1067734,326054.0
202090271,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (Burslu),44266.0,60911.0,44443,36012,191721,16468.0
202090272,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli),177149.0,,188475,114072,363657,
202090273,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Biyomedikal Mühendisliği (İngilizce) (Burslu),110146.0,105303.0,99766,83035,226682,5537.0
202090275,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Elektrik-Elektronik Mühendisliği (İngilizce) (Burslu),63782.0,72138.0,63688,50336,184989,8450.0
202090277,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Endüstri Mühendisliği (İngilizce) (Burslu),79817.0,78266.0,77289,60929,191891,977.0
202090281,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Makine Mühendisliği (İngilizce) (Burslu),92950.0,75070.0,90812,75589,199945,-15742.0
202090283,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Mekatronik Mühendisliği (İngilizce) (Burslu),87333.0,86043.0,87568,62358,199437,-1525.0
202090286,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Yazılım Mühendisliği (İngilizce) (Burslu),57606.0,65718.0,55537,37895,172978,10181.0
202090288,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (Burslu),148842.0,135469.0,138909,103250,242260,-3440.0
202090289,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İktisat (İngilizce) (%50 İndirimli),1362270.0,,1158448,785990,1514003,
202090290,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (Burslu),155459.0,133946.0,141115,108123,256049,-7169.0
202090295,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Uluslararası İlişkiler (İngilizce) (Burslu),179174.0,153824.0,159894,116834,272526,-6070.0
202090296,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Uluslararası İlişkiler (İngilizce) (%50 İndirimli),1528451.0,,1408133,850827,1887608,
202090297,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Uluslararası Ticaret ve Finansman (İngilizce) (Burslu),175223.0,157384.0,179399,130262,308477,-22015.0
202090298,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Uluslararası Ticaret ve Finansman (İngilizce) (%50 İndirimli),1167174.0,,1178531,782384,1680481,
202090299,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İşletme (İngilizce) (%50 İndirimli),1000948.0,,965202,674479,1554527,
202090300,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Endüstriyel Tasarım (Burslu),210821.0,181442.0,204518,150573,288911,-23076.0
202090301,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Endüstriyel Tasarım (%50 İndirimli),957877.0,,639273,462206,1207101,
202090303,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Görsel İletişim Tasarımı (Burslu),54628.0,34511.0,48407,29451,178770,-13896.0
202090305,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (Ücretli),1216551.0,1291382.0,1105353,712659,1528949,186029.0
202090306,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (Burslu),154673.0,158740.0,143357,105989,252553,15383.0
202090307,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (%50 İndirimli),885166.0,1229200.0,847496,613224,1424606,381704.0
202090308,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (İngilizce) (Ücretli),1395764.0,1417679.0,1191541,716676,1512346,226138.0
202090309,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (İngilizce) (Burslu),154121.0,152140.0,145086,102346,246910,7054.0
202090310,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli),896563.0,1458495.0,894214,585578,1452239,564281.0
202090313,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Mimarlık (İngilizce) (Burslu),140960.0,147762.0,137745,112145,252609,10017.0
202090316,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Sinema ve Televizyon (Burslu),78026.0,66073.0,66335,40564,192871,-262.0
202090319,2025,IŞIK ÜNİVERSİTESİ (İSTANBUL),Ameliyathane Hizmetleri (Burslu),702090.0,641081.0,654667,511509,864539,-13586.0
